id,primary_level,levels,surface,reading_kana,alt_readings,meaning_ko,meaning_ko_variants,part_of_speech,entry_type,include_in_app,source_ids,source_entry_ids,source_entry_count,sections,existing_word_id,existing_level,qa_status,qa_note
w_c99b250de4d4b4d7,N1,N1,性急な,せいきゅうな,,성급한,성급한,na_adjective,word,1,mkt_n1,mkt_n1_p008_o0177,1,な형용사,,,verified,
w_fa8beb52eeb481b2,N1,N1,恨む,うらむ,,원망하다,원망하다,verb,word,1,mkt_n1,mkt_n1_p002_o0017,1,동사,w_fa8beb52eeb481b2,N2,verified,
w_0e94c5a58ac3e3d5,N1,N1,恩恵,おんけい,,은혜,은혜,noun,word,1,pass_n1,pass_n1_p008_o0148,1,한자 읽기,w_0e94c5a58ac3e3d5,N2,verified,
w_1447f7877cf10ccf,N1,N1,悟る,さとる,,깨닫다,깨닫다,verb,word,1,mkt_n1,mkt_n1_p003_o0048,1,동사,w_1447f7877cf10ccf,N1,verified,
w_c2f4b32873de1349,N1,N1,悪く言われる,わるくいわれる,,나쁜 말을 듣다,나쁜 말을 듣다,,word,1,pass_n1,pass_n1_p016_o0432,1,유의어,,,verified,
w_6c45184e2a4fa7a0,N1,N1,惑わす,まどわすまぬかれる,,"혼란시키다,현혹시키다","혼란시키다,현혹시키다",verb,word,1,mkt_n1,mkt_n1_p005_o0110,1,동사,,,verified,
w_ed80884584f8d49a,N1,N1,愉快な,ゆかいな,,유쾌한,유쾌한,na_adjective,word,1,mkt_n1,mkt_n1_p009_o0195,1,な형용사,,,verified,
w_4b9caba42e65b1c9,N1,N1,意地,いじ,,고집,고집,noun,word,1,mkt_n1,mkt_n1_p010_o0207,1,명사,,,verified,
w_6fe42c797390a279,N1,N1,意外につまらない,いがいにつまらない,,의외로 시시하다,의외로 시시하다,,word,1,pass_n1,pass_n1_p015_o0402,1,유의어,,,verified,
w_bcc508128b2b031b,N1,N1,意欲,いよく,,의욕,의욕,noun,word,1,pass_n1,pass_n1_p019_o0524,1,유의어,w_bcc508128b2b031b,N1,verified,
w_cfd45df00e8918fe,N1,N1,意気込み,いきごみ,,"패기,의욕","패기,의욕;열의, 패기",noun,word,1,mkt_n1;pass_n1,mkt_n1_p010_o0204;pass_n1_p018_o0523,2,명사;유의어,,,verified,
w_c611f279483773aa,N1,N1,愚かな,おろかな,,어리석은,어리석은,na_adjective,word,1,mkt_n1,mkt_n1_p007_o0150,1,な형용사,,,verified,
w_e02f522a68466292,N1,N1,愚痴を言う,ぐちをいう,,"불평하다, 푸념하다","불평하다, 푸념하다",,word,1,pass_n1,pass_n1_p021_o0628,1,유의어,,,verified,
w_02556a9f75b82a91,N1,N1,愛着,あいちゃく,,애착,애착,,word,1,pass_n1,pass_n1_p011_o0259,1,문맥 규정,,,verified,
w_312ee35c9e605a75,N1,N1,感染,かんせん,,감염,감염,noun,word,1,mkt_n1,mkt_n1_p011_o0244,1,명사,w_312ee35c9e605a75,N1,verified,
w_548d733441b8547d,N1,N1,慎む,つつしむ,,삼가다,삼가다,verb,word,1,mkt_n1,mkt_n1_p004_o0071,1,동사,,,verified,
w_98d55f56a15ab826,N1,N1,慕う,したう,,"사모하다,추앙하다","사모하다,추앙하다;(1) 그리워하다 (2) 따르다, 우러르다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p003_o0052;pass_n1_p007_o0141,2,동사;한자 읽기,w_98d55f56a15ab826,N1,verified,
w_c7847c394363e398,N1,N1,慕われる,したわれる,,"추앙받다, 존경받다","추앙받다, 존경받다",,word,1,pass_n1,pass_n1_p005_o0065,1,한자 읽기,,,verified,
w_23ce4ea144f00b0e,N1,N1,慣例,かんれい,,관례,관례,noun,word,1,mkt_n1,mkt_n1_p011_o0247,1,명사,w_23ce4ea144f00b0e,N1,verified,
w_9ee9519d3d6e7bd7,N1,N1,慣習,かんしゅう,,관습,관습,noun,word,1,pass_n1,pass_n1_p024_o0700,1,유의어,w_9ee9519d3d6e7bd7,N1,verified,
w_4fa49d0da0a0bfd0,N1,N1,憤り,いきどおり,,분노,분노,noun,word,1,mkt_n1;pass_n1,mkt_n1_p010_o0205;pass_n1_p005_o0038,2,명사;한자 읽기,,,verified,
w_b0a6a9e3176bf9e1,N1,N1,憤る,いきどおる,,"분노하다, 분개하다","분노하다, 분개하다",,word,1,pass_n1,pass_n1_p007_o0130,1,한자 읽기,,,verified,
w_3ea04ea71c18c724,N1,N1,憤慨,ふんがい,,분개,분개,noun,word,1,mkt_n1,mkt_n1_p017_o0434,1,명사,w_3ea04ea71c18c724,N1,verified,
w_e5e322f5b3efb2db,N1,N1,憩い,いこい,,휴식,휴식,noun,word,1,mkt_n1;pass_n1,mkt_n1_p010_o0206;pass_n1_p005_o0039,2,명사;한자 읽기,,,verified,
w_5f95c1c7ae440f44,N1,N1,懸念する,けねんする,,"걱정하다, 우려하다","걱정하다, 우려하다",,word,1,pass_n1,pass_n1_p023_o0677,1,유의어,,,verified,
w_619f7b2e7bfb58f4,N1,N1,戒める,いましめる,,"훈계하다,경고하다","훈계하다,경고하다;(1) 훈계하다 (2) 금지하다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p002_o0010;pass_n1_p006_o0101;pass_n1_p008_o0167,3,동사;한자 읽기,,,verified,
w_71b3c2fa37f0e870,N1,N1,戸惑う,とまどう,,"어리둥절해하다,당황하다","어리둥절해하다,당황하다;어리둥절해하다, 당황하다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p004_o0081;pass_n1_p019_o0537,2,동사;유의어,,,verified,
w_abc611c14f035fc6,N1,N1,手がかり,てがかり,,"단서, 실마리","단서, 실마리",,word,1,pass_n1,pass_n1_p016_o0415,1,유의어,,,verified,
w_552f28c71c990cc0,N1,N1,手分け,てわけ,,분담,"분담;분담, 나눔",noun,word,1,mkt_n1;pass_n1,mkt_n1_p016_o0395;pass_n1_p022_o0661,2,명사;유의어,w_552f28c71c990cc0,N1,verified,
w_276643b8b7bc3674,N1,N1,手分けする,てわけする,,분담하다,분담하다,,word,1,pass_n1,pass_n1_p018_o0489,1,유의어,,,verified,
w_bfed9fb20af1ae89,N1,N1,手厚い,てあつい,,"극진하다, 융숭하다","극진하다, 융숭하다",,word,1,pass_n1,pass_n1_p029_o0885,1,용법,,,verified,
w_1bed16b9edbd2743,N1,N1,手痛い,ていたい,,"(비판, 타격, 손해, 실수 등) 심하다, 뼈아프다","(비판, 타격, 손해, 실수 등) 심하다, 뼈아프다",,word,1,pass_n1,pass_n1_p029_o0873,1,용법,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_df04da4d46a3e91a,N1,N1,手立て,てだて,,"방법, 수단","방법, 수단",,word,1,pass_n1,pass_n1_p020_o0587,1,유의어,,,verified,
w_c9cd5c937b625308,N1,N1,手腕,しゅわん,,수완,수완,,word,1,pass_n1,pass_n1_p024_o0713,1,유의어,,,verified,
w_0a296f21cc4bcccb,N1,N1,手薄な,てうすな,,"허술한,불충분한","허술한,불충분한;허술한, 불충분한",na_adjective,word,1,mkt_n1;pass_n1,mkt_n1_p009_o0183;pass_n1_p004_o0007,2,な형용사;한자 읽기,,,verified,
w_2a2702f1f74ccfdc,N1,N1,手足まとい,てあしまとい,,"방해, 훼방, 걸림돌","방해, 훼방, 걸림돌",,word,1,pass_n1,pass_n1_p014_o0369,1,문맥 규정,,,verified,
w_d24e394b9a5c0456,N1,N1,手配,てはい,,(1) 준비 (2) 수배,(1) 준비 (2) 수배,noun,word,1,pass_n1,pass_n1_p014_o0360,1,문맥 규정,w_d24e394b9a5c0456,N1,verified,
w_5cec55130734fb81,N1,N1,手間,てま,,수고,수고,noun,word,1,mkt_n1,mkt_n1_p016_o0394,1,명사,,,verified,
w_2aa26c83fc7cbe5c,N1,N1,手際,てぎわ,,"일처리솜씨,수완","일처리솜씨,수완;일처리 솜씨, 수완",noun,word,1,mkt_n1;pass_n1,mkt_n1_p016_o0393;pass_n1_p004_o0031,2,명사;한자 읽기,w_2aa26c83fc7cbe5c,N1,verified,
w_b632b45f0b30d03e,N1,N1,打ち切る,うちきる,,중지하다,중지하다,verb,word,1,mkt_n1,mkt_n1_p002_o0012,1,동사,w_b632b45f0b30d03e,N1,verified,
w_f5b156d34a2300a2,N1,N1,打ち込む,うちこむ,,"몰두하다,몰입하다","몰두하다,몰입하다;몰입하다, 몰두하다;(1) 열중하다 (2) 박아넣다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p002_o0013;pass_n1_p017_o0477;pass_n1_p021_o0607,3,동사;유의어,w_f5b156d34a2300a2,N1,verified,
w_ecbeaf94ca851e0d,N1,N1,打撃,だげき,,타격,타격,noun,word,1,pass_n1,pass_n1_p024_o0711,1,유의어,w_ecbeaf94ca851e0d,N1,verified,
w_19b870ba56899b62,N1,N1,打診,だじん,,타진,타진,,word,1,pass_n1,pass_n1_p011_o0280,1,문맥 규정,,,verified,
w_042062561151aeba,N1,N1,打開,だかい,,타개,타개,noun,word,1,mkt_n1,mkt_n1_p015_o0379,1,명사,w_042062561151aeba,N1,verified,
w_e5eab12a5a4bfcd7,N1,N1,打開する,だかいする,,타개하다,타개하다,,word,1,pass_n1,pass_n1_p026_o0769,1,용법,,,verified,
w_47b09358d1cef743,N1,N1,払拭,ふっしょく,,불식,불식,,word,1,pass_n1,pass_n1_p014_o0375,1,문맥 규정,,,verified,
w_86dda28881eccc25,N1,N1,批判,ひはん,,비판,비판,noun,word,1,pass_n1,pass_n1_p023_o0674,1,유의어,w_86dda28881eccc25,N3,verified,
w_aed729d5925e07cf,N1,N1,承認,しょうにん,,승인,승인,noun,word,1,mkt_n1,mkt_n1_p014_o0353,1,명사,w_aed729d5925e07cf,N3,verified,
w_a81ea882a8fe4907,N1,N1,承諾,しょうだく,,승낙,승낙,noun,word,1,mkt_n1;pass_n1,mkt_n1_p014_o0351;pass_n1_p005_o0066,2,명사;한자 읽기,w_a81ea882a8fe4907,N1,verified,
w_46d065c8f651e23e,N1,N1,抑制,よくせい,,억제,억제,noun,word,1,mkt_n1,mkt_n1_p018_o0468,1,명사,w_46d065c8f651e23e,N1,verified,
w_f5b6e76824842fac,N1,N1,抗議,こうぎ,,항의,항의,noun,word,1,mkt_n1,mkt_n1_p012_o0287,1,명사,w_f5b6e76824842fac,N1,verified,
w_43add0a32da69d49,N1,N1,抜粋,ばっすい,,발췌,발췌,noun,word,1,mkt_n1;pass_n1,mkt_n1_p017_o0415;pass_n1_p009_o0197;pass_n1_p027_o0825,3,명사;문맥 규정;용법,,,verified,
w_c45dbcc25b8ccd67,N1,N1,抜群,ばつぐん,,"발군,매우뛰어남","발군,매우뛰어남",noun,word,1,mkt_n1,mkt_n1_p017_o0414,1,명사,,,verified,
w_2eac668e75cd3277,N1,N1,抜群だ,ばつぐんだ,,"발군이다, 뛰어나다","발군이다, 뛰어나다",,word,1,pass_n1,pass_n1_p017_o0469,1,유의어,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_3f1c2701ee4d167c,N1,N1,披露する,ひろうする,,"피로하다, 공개하다","피로하다, 공개하다",,word,1,pass_n1,pass_n1_p007_o0115,1,한자 읽기,,,verified,
w_674b0660706c495b,N1,N1,抱え込む,かかえこむ,,"끌어안다, 떠맡다","끌어안다, 떠맡다",,word,1,pass_n1,pass_n1_p026_o0775,1,용법,,,verified,
w_8883080375d6fc63,N1,N1,抱負,ほうふ,,포부,포부,,word,1,pass_n1,pass_n1_p008_o0171;pass_n1_p019_o0557,2,한자 읽기;유의어,,,verified,
w_227150053fcfd676,N1,N1,押収,おうしゅう,,압수,압수,,word,1,pass_n1,pass_n1_p028_o0859,1,용법,,,verified,
w_74ec49364a6d926f,N1,N1,抽選,ちゅうせん,,추첨,추첨,noun,word,1,mkt_n1,mkt_n1_p016_o0387,1,명사,w_74ec49364a6d926f,N1,verified,
w_1c65e7049d9bf4ea,N1,N1,拍子,ひょうし,,박자,박자,,word,1,pass_n1,pass_n1_p026_o0771,1,용법,,,verified,
w_ea296c8603d64657,N1,N1,拒む,こばむ,,"거부하다,저지하다","거부하다,저지하다;거부하다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p003_o0042;pass_n1_p005_o0053,2,동사;한자 읽기,,,verified,
w_95eff4982a9ae779,N1,N1,拗れる,こじれる,,"(1) (병 등이)도지다 (2) (일, 이야기, 문제 등이)꼬이다","(1) (병 등이)도지다 (2) (일, 이야기, 문제 등이)꼬이다",,word,1,pass_n1,pass_n1_p013_o0333,1,문맥 규정,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_e1224f159d5c953d,N1,N1,拘る,こだわる,,"집착하다,세세하게신경을쓰다","집착하다,세세하게신경을쓰다",verb,word,1,mkt_n1,mkt_n1_p003_o0041,1,동사,,,verified,
w_d3ca22eb86f0b77e,N1,N1,拝む,おがむ,,"절하다,경배하다","절하다,경배하다",verb,word,1,mkt_n1,mkt_n1_p002_o0019,1,동사,w_d3ca22eb86f0b77e,N2,verified,
w_d52ff963c6009270,N1,N1,拠点,きょてん,,거점,거점,,word,1,pass_n1,pass_n1_p027_o0816,1,용법,,,verified,
w_d470c6e8ff9c7565,N1,N1,拮抗する,きっこうする,,"팽팽하다, 우열을 가릴 수 없다","팽팽하다, 우열을 가릴 수 없다",,word,1,pass_n1,pass_n1_p023_o0671,1,유의어,,,verified,
w_d6421b0c7fb0b2ba,N1,N1,指図,さしず,,지시,지시,noun,word,1,pass_n1,pass_n1_p006_o0096,1,한자 읽기,w_d6421b0c7fb0b2ba,N1,verified,
w_6d4f793568146b67,N1,N1,振興,しんこう,,진흥,진흥,,word,1,pass_n1,pass_n1_p007_o0126;pass_n1_p008_o0156,2,한자 읽기,,,verified,
w_366b4df014f1ce9e,N1,N1,捗る,はかどる,,진척되다,진척되다,verb,word,1,mkt_n1,mkt_n1_p005_o0092,1,동사,w_366b4df014f1ce9e,N1,verified,
w_f1151524cda729e4,N1,N1,授ける,さずける,,"수여하다,하사하다","수여하다,하사하다",verb,word,1,mkt_n1,mkt_n1_p003_o0046,1,동사,w_f1151524cda729e4,N1,verified,
w_342aea3d60285ee1,N1,N1,採取,さいしゅ,,채취,채취,noun,word,1,mkt_n1,mkt_n1_p013_o0303,1,명사,,,verified,
w_d067a8c5d51ff327,N1,N1,採算,さいさん,,채산,채산,noun,word,1,mkt_n1,mkt_n1_p013_o0302,1,명사,w_d067a8c5d51ff327,N1,verified,
w_93385bed8dd915a2,N1,N1,探知,たんち,,탐지,탐지,noun,word,1,mkt_n1,mkt_n1_p015_o0383,1,명사,,,verified,
w_87b3315a96692cd0,N1,N1,控える,ひかえる,,"삼가다,앞두다,기록하다","삼가다,앞두다,기록하다",verb,word,1,mkt_n1,mkt_n1_p005_o0098,1,동사,,,verified,
w_1e6e7ae89f707cef,N1,N1,推理,すいり,,추리,추리,noun,word,1,mkt_n1;pass_n1,mkt_n1_p015_o0365;pass_n1_p004_o0004,2,명사;한자 읽기,w_1e6e7ae89f707cef,N1,verified,
w_9e8fde6708211b1c,N1,N1,推移,すいい,,추이,추이,,word,1,pass_n1,pass_n1_p012_o0310,1,문맥 규정,,,verified,
w_f399a50fe8ce5b1f,N1,N1,措置,そち,,조치,조치,noun,word,1,pass_n1,pass_n1_p007_o0125,1,한자 읽기,w_f399a50fe8ce5b1f,N1,verified,
w_3330d8986fb2f344,N1,N1,掲げる,かかげる,,"내걸다,내세우다","내걸다,내세우다;내걸다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p003_o0031;pass_n1_p014_o0371,2,동사;문맥 규정,w_3330d8986fb2f344,N1,verified,
w_f2cbcefac0f33503,N1,N1,提起,ていき,,제기,제기,noun,word,1,mkt_n1;pass_n1,mkt_n1_p016_o0391;pass_n1_p027_o0810,2,명사;용법,,,verified,
w_b7fb2d1b7a4d50eb,N1,N1,揺らぐ,ゆらぐ,,흔들리다,흔들리다,verb,word,1,mkt_n1;pass_n1,mkt_n1_p006_o0120;pass_n1_p010_o0243,2,동사;문맥 규정,w_b7fb2d1b7a4d50eb,N1,verified,
w_c663ddeed757b29f,N1,N1,揺るがす,ゆるがす,,뒤흔들다,뒤흔들다,verb,word,1,mkt_n1,mkt_n1_p006_o0121,1,동사,,,verified,
w_1c1514fbab9e082f,N1,N1,損なう,そこなう,,"파손하다,손상시키다","파손하다,손상시키다;손상시키다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p004_o0058;pass_n1_p026_o0779,2,동사;용법,,,verified,
w_09b5cb042d1d117b,N1,N1,携わる,たずさわる,,종사하다,종사하다,verb,word,1,mkt_n1;pass_n1,mkt_n1_p004_o0062;pass_n1_p026_o0781,2,동사;용법,w_09b5cb042d1d117b,N1,verified,
w_1ca8ab161ef50a7f,N1,N1,摂取,せっしゅ,,섭취,섭취,noun,word,1,mkt_n1,mkt_n1_p015_o0367,1,명사,,,verified,
w_d3f17036d33858fe,N1,N1,摩擦,まさつ,,마찰,마찰,noun,word,1,mkt_n1,mkt_n1_p018_o0445,1,명사,w_d3f17036d33858fe,N2,verified,
w_4068afd4fe6ce634,N1,N1,撤去,てっきょ,,철거,철거,,word,1,pass_n1,pass_n1_p012_o0318,1,문맥 규정,,,verified,
w_47a2d12e723a1fa8,N1,N1,撤回,てっかい,,철회,철회,,word,1,pass_n1,pass_n1_p029_o0889,1,용법,,,verified,
w_168aa37b37891a31,N1,N1,撤回する,てっかいする,,철회하다,철회하다,,word,1,pass_n1,pass_n1_p020_o0563,1,유의어,,,verified,
w_fa9a779280995563,N1,N1,支援,しえん,,지원,지원,noun,word,1,mkt_n1;pass_n1,mkt_n1_p013_o0317;pass_n1_p017_o0468,2,명사;유의어,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_37e6f0d1357abdd1,N1,N1,支障,ししょう,,지장,지장,noun,word,1,mkt_n1;pass_n1,mkt_n1_p014_o0322;pass_n1_p010_o0238,2,명사;문맥 규정,,,verified,
w_fd6a5a3f6cad9241,N1,N1,改修,かいしゅう,,"개수, 수리, 보수","개수, 수리, 보수",noun,word,1,pass_n1,pass_n1_p029_o0884,1,용법,w_fd6a5a3f6cad9241,N1,verified,
w_bcf5aa0b13df70fa,N1,N1,改訂版,かいていばん,,개정판,개정판,,word,1,pass_n1,pass_n1_p009_o0205,1,문맥 규정,,,verified,
w_03f9f008503dfad8,N1,N1,改革,かいかく,,개혁,개혁,noun,word,1,mkt_n1;pass_n1,mkt_n1_p010_o0227;pass_n1_p004_o0025,2,명사;한자 읽기,w_03f9f008503dfad8,N1,verified,
w_714c5770d0dd6498,N1,N1,故意に,こいに,,고의로,고의로,,word,1,pass_n1,pass_n1_p019_o0531,1,유의어,,,verified,
w_e3339a52f44e5f6e,N1,N1,救援,きゅうえん,,구원,구원,noun,word,1,mkt_n1,mkt_n1_p011_o0259,1,명사,w_e3339a52f44e5f6e,N1,verified,
w_50a29bf08ddd7b7f,N1,N1,教訓,きょうくん,,교훈,교훈,noun,word,1,mkt_n1;pass_n1,mkt_n1_p012_o0263;pass_n1_p011_o0262,2,명사;문맥 규정,w_50a29bf08ddd7b7f,N1,verified,
w_bd42e10de1277320,N1,N1,敬う,うやまう,,공경하다,공경하다,verb,word,1,mkt_n1,mkt_n1_p002_o0016,1,동사,w_bd42e10de1277320,N2,verified,
w_69dcdef2c2fd0fc4,N1,N1,断じて,だんじて,,"결코, 절대 (~하지 않다)","결코, 절대 (~하지 않다)",,word,1,pass_n1,pass_n1_p029_o0868,1,용법,,,verified,
w_7a93e86c2017c8e2,N1,N1,断念,だんねん,,단념,단념,noun,word,1,mkt_n1,mkt_n1_p016_o0384,1,명사,,,verified,
w_631508c773ea6385,N1,N1,断念する,だんねんする,,단념하다,단념하다,,word,1,pass_n1,pass_n1_p016_o0443,1,유의어,,,verified,
w_624467d19650e190,N1,N1,施す,ほどこす,,"베풀다,행하다","베풀다,행하다;(1)베풀다 (2)(장식, 세공, 가공 등을)하다",verb,word,1,mkt_n1;pass_n1,mkt_n1_p005_o0107;pass_n1_p013_o0323,2,동사;문맥 규정,w_624467d19650e190,N1,verified,
w_ed7afa22b6d758dd,N1,N1,施錠する,せじょうする,,"자물쇠를 채우다, 잠그다","자물쇠를 채우다, 잠그다",,word,1,pass_n1,pass_n1_p007_o0142,1,한자 읽기,,,verified,
w_ec18c8a504eb5bf0,N1,N1,日夜,にちや,,"밤낮,늘","밤낮,늘;밤낮, 늘",noun,word,1,mkt_n1;pass_n1,mkt_n1_p016_o0405;pass_n1_p005_o0046,2,명사;한자 읽기,w_ec18c8a504eb5bf0,N1,verified,
w_fe9f302ea20dafd8,N1,N1,早く正確に,はやくせいかくに,,빠르고 정확하게,빠르고 정확하게,,word,1,pass_n1,pass_n1_p023_o0664,1,유의어,,,verified,
w_5a53c24529898048,N1,N1,早急に,さっきゅうに,,조속히,조속히,adverb,word,1,mkt_n1,mkt_n1_p019_o0488,1,부사,,,verified,
w_99515685bc17411a,N1,N1,旺盛だ,おうせいだ,,왕성하다,왕성하다,,word,1,pass_n1,pass_n1_p013_o0322,1,문맥 규정,,,verified,
w_b5926458529be85a,N1,N1,昇進,しょうしん,,승진,승진,noun,word,1,pass_n1,pass_n1_p027_o0809,1,용법,w_b5926458529be85a,N1,verified,
w_0f4547ab8f088f70,N1,N1,明かす,あかす,,"밝히다,털어놓다","밝히다,털어놓다",verb,word,1,mkt_n1,mkt_n1_p002_o0001,1,동사,w_0f4547ab8f088f70,N1,verified,
w_03f7773cdec891d7,N1,N1,明暗,めいあん,,명암,명암,noun,word,1,mkt_n1,mkt_n1_p018_o0454,1,명사,,,verified,
w_88296ccb84b021fc,N1,N1,明白に,めいはくに,,명백하게,명백하게,,word,1,pass_n1,pass_n1_p019_o0540,1,유의어,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_3bc6aac33035efc3,N1,N1,映える,はえる,,(1) 아름답게 빛나다 (2) 잘 어울리다,(1) 아름답게 빛나다 (2) 잘 어울리다,,word,1,pass_n1,pass_n1_p007_o0114,1,한자 읽기,,,verified,
w_b8dfc0821a74c355,N1,N1,普及,ふきゅう,,보급,보급,noun,word,1,mkt_n1,mkt_n1_p017_o0425,1,명사,w_b8dfc0821a74c355,N2,verified,
w_d06270d2100b5a7c,N1,N1,暗闇,くらやみ,,어둠,어둠,noun,word,1,mkt_n1,mkt_n1_p012_o0275,1,명사,,,verified,
w_78dccf1c079556e1,N1,N1,暴露,ばくろ,,폭로,폭로,noun,word,1,mkt_n1;pass_n1,mkt_n1_p016_o0411;pass_n1_p006_o0089,2,명사;한자 읽기,w_78dccf1c079556e1,N1,verified,
w_3884d5cbe10b1a2d,N1,N1,曇っていて暗い,くもっていてくらい,,흐리고 어둡다,흐리고 어둡다,,word,1,pass_n1,pass_n1_p015_o0382,1,유의어,,,verified,
w_f9a87c871b488d2d,N1,N1,有数,ゆうすう,,"유수,굴지,손꼽음","유수,굴지,손꼽음",noun,word,1,mkt_n1,mkt_n1_p018_o0465,1,명사,,,verified,
w_de183face04cafac,N1,N1,朗らかな,ほがらかな,,명랑한,명랑한,,word,1,pass_n1,pass_n1_p008_o0155,1,한자 읽기,,,verified,
w_893770c5ac9cbc04,N1,N1,朗報,ろうほう,,"낭보,희소식","낭보,희소식;낭보, 희소식",noun,word,1,mkt_n1;pass_n1,mkt_n1_p019_o0475;pass_n1_p015_o0397,2,명사;유의어,,,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_ffb7a79898856f5f,N1,N1,本場,ほんば,,(1) 본고장 (2) 주요 산지,(1) 본고장 (2) 주요 산지,noun,word,1,pass_n1,pass_n1_p028_o0861,1,용법,w_ffb7a79898856f5f,N1,verified,
w_c40bfb760f43f835,N1,N1,本筋,ほんすじ,,"본론,본줄거리","본론,본줄거리;본론, 본 줄거리",noun,word,1,mkt_n1;pass_n1,mkt_n1_p017_o0443;pass_n1_p004_o0012,2,명사;한자 읽기,,,verified,
w_06f956dc9fbbb0bd,N1,N1,本音,ほんね,,"본심,속내","본심,속내;본심, 속내",noun,word,1,mkt_n1;pass_n1,mkt_n1_p017_o0444;pass_n1_p009_o0186,2,명사;문맥 규정,w_06f956dc9fbbb0bd,N1,verified,
w_58223d6e37dec2ed,N1,N1,束縛,そくばく,,속박,속박,noun,word,1,mkt_n1,mkt_n1_p015_o0373,1,명사,w_58223d6e37dec2ed,N1,verified,
w_9ce47d4ee51d3d52,N1,N1,枠,わく,,"틀,테두리","틀,테두리;틀, 테두리",noun,word,1,mkt_n1;pass_n1,mkt_n1_p019_o0477;pass_n1_p004_o0036,2,명사;한자 읽기,,,verified,
w_2c35f32f454702d8,N1,N1,枯渇,こかつ,,고갈,고갈,,word,1,pass_n1,pass_n1_p007_o0135,1,한자 읽기,,,verified,
w_ac1f7e7fd5dc7e12,N1,N1,架空,かくう,,가공,가공,adjective,word,1,pass_n1,pass_n1_p021_o0621,1,유의어,w_ac1f7e7fd5dc7e12,N2,verified,
w_8e025abd6e1b3a24,N1,N1,染みる,しみる,,"스며들다, 배다","스며들다, 배다",verb,word,1,pass_n1,pass_n1_p011_o0264,1,문맥 규정,w_8e025abd6e1b3a24,N1,verified,
w_91a5257706871c06,N1,N1,柔軟な,じゅうなんな,,유연한,유연한,na_adjective,word,1,mkt_n1,mkt_n1_p008_o0173,1,な형용사,,,verified,
w_0452fceca63971dc,N1,N1,核心,かくしん,,핵심,핵심,noun,word,1,mkt_n1,mkt_n1_p011_o0232,1,명사,,,verified,
w_ac456aabecc4320d,N1,N1,根こそぎ,ねこそぎ,,"전부, 모조리, 몽땅","전부, 모조리, 몽땅",,word,1,pass_n1,pass_n1_p023_o0685,1,유의어,,,verified,
w_47d0d8e1195beecf,N1,N1,根底,こんてい,,"근저, 근본, 밑바닥","근저, 근본, 밑바닥",noun,word,1,pass_n1,pass_n1_p014_o0363,1,문맥 규정,w_47d0d8e1195beecf,N1,verified,
w_b0415a5ea0770708,N1,N1,根拠,こんきょ,,근거,근거,noun,word,1,mkt_n1;pass_n1,mkt_n1_p013_o0298;pass_n1_p004_o0018,2,명사;한자 읽기,w_b0415a5ea0770708,N1,verified,
w_53f4f7debcf5ea99,N1,N1,根源,こんげん,,근원,근원,noun,word,1,mkt_n1,mkt_n1_p013_o0299,1,명사,,,verified,
w_9bbd560585f647bf,N1,N1,格段,かくだん,,"현격함,차이가큼","현격함,차이가큼",noun,word,1,mkt_n1,mkt_n1_p011_o0234,1,명사,,,verified,
w_1504c6ff8f399896,N1,N1,格段に,かくだんに,,현격하게,현격하게,,word,1,pass_n1,pass_n1_p017_o0483,1,유의어,,,verified,
w_7dfb0eaaa0b0e7a6,N1,N1,栽培,さいばい,,재배,재배,noun,word,1,mkt_n1,mkt_n1_p013_o0306,1,명사,w_7dfb0eaaa0b0e7a6,N1,verified,
w_0dd1265be1f3b283,N1,N1,案の定,あんのじょう,,"역시,예상대로","역시,예상대로;역시, 예상대로",adverb,word,1,mkt_n1;pass_n1,mkt_n1_p019_o0480;pass_n1_p017_o0473,2,부사;유의어,w_0dd1265be1f3b283,N1,verified,
w_32a07362cf383aae,N1,N1,検討,けんとう,,검토,검토,noun,word,1,pass_n1,pass_n1_p021_o0616,1,유의어,w_32a07362cf383aae,N3,verified,
w_527b51da6a9af8c1,N1,N1,極めて,きわめて,,"매우,지극히","매우,지극히;매우, 지극히",adverb,word,1,mkt_n1;pass_n1,mkt_n1_p019_o0486;pass_n1_p004_o0002,2,부사;한자 읽기,w_527b51da6a9af8c1,N1,verified,
