id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_b8e30b6ab1b08d47,N3,日中,にっちゅう,にっちゅう,주간;낮,noun,A,日中は暖かい,낮에는 따뜻하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.960,1,,
w_e19dc791338b72ca,N3,中国,ちゅうごく,ちゅうごく,"나라의 중앙부, 일본의 山陽·山陰 지방, 중국",noun,A,"昔,中国では纏足の風俗があった.",예전에 중국에서는 전족의 풍습이 있었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.300,1,,
w_699769f779e42b20,N3,ネット,ネット,ネット,"네트, 그물, 헤어네트",noun,D,コルクコンタクトで打ちやすいストロークはヘアピン、レシーブのネットリターン、ハーフショットである。,"코르크 콘택트로 치기 쉬운 스트로크는 헤어핀, 리시브의 네트 리턴, 하프 샷이다.",,NAVER 일본어사전 · 플리토,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.230,1,,
w_c1e457a4cf73812b,N3,基本的,きほんてき,きほんてき,기본적,adjective,A,基本的には終わったことになる.,기본적으로는 끝난 셈이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.120,2,,
w_06b5fba55a4e9231,N3,一部,いちぶ,いちぶ,"일부, 일부분, 한 부;한 질",noun,A,軍の一部が反乱を起こした.,군의 일부가 반란을 일으켰다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.100,2,,
w_912077e7d389ea18,N3,データ,データ,データ,"데이터, 자료, 추론의 기초가 되는 사실",noun,D,データを集める,데이터를 모으다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.070,2,,
w_1a9f2d1908baab4e,N3,政治家,せいじか,せいじか,"정치가, 정치적 수완이 있고 술수에 능한 사람",noun,A,彼の兄は政治家で弟は芸術家だ.,그의 형은 정치가이며 동생은 예술가다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.040,2,,
w_e0b4071a2a37d8ed,N3,選挙,せんきょ,せんきょ,선거,noun,A,"選挙[就職, 野外]運動をする.","선거[취직, 야외] 운동을 하다",,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.040,2,,
w_fdbc3df88542031b,N3,年間,ねんかん,ねんかん,"연간, 한 해 동안, 어떤 연대의 동안",noun,A,10年間コンマスとして活躍する,10년 동안 콘서트마스터로 활약하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.040,2,,
w_480bd88d6ef8a1da,N3,報告,ほうこく,ほうこく,"보고, 복명",noun,A,詳細な事はまだ報告がない,상세한 것은 아직 보고가 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,5.030,3,,
w_f518c6afed6e6aaa,N3,本人,ほんにん,ほんにん,본인;당자,noun,A,本人はよく知らないようだ.,본인은 잘 모르는 것 같더라,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.950,3,,
w_364f241dbd011498,N3,センター,センター,センター,"센터, 중앙;중심, 중견;중견수",noun,D,変化球を綺麗にセンター前へ打ち返す,변화구를 센터[중견수] 앞으로 시원스레[제대로] 받아치다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.940,3,,
w_4c60e236bd6d1610,N3,トップ,トップ,トップ,"톱, 첫째;선두, ‘トップニュース’의 준말",noun,D,トップを走る,선두를 달리다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.920,3,,
w_79432e694266d46b,N3,素敵,すてき,すてき,썩 뛰어남;매우 근사함;아주 멋짐,adjective,A,それは素敵な考えですね,그거 아주 멋진 생각이군요,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""素的""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.910,4,,
w_bf7fa8a5f239ea51,N3,飲み会,のみかい,のみかい,회식,noun,B,イ：君、この前の飲み会にはなぜ来なかった？,"가: 자네, 지난 번 회식 때 왜 안 나왔나?",,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.900,4,,
w_4375a22652fee48c,N3,野球,やきゅう,やきゅう,야구,noun,A,学生の間に野球が盛んだ.,학생들 간에 야구가 성행한다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.890,4,,
w_32145f98e15511ab,N3,一人息子,ひとりむすこ,ひとりむすこ,외아들,noun,A,一人息子を玉無しにする,외아들을 망치다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.880,4,,
w_ab2ba14d300db44a,N3,弁護士,べんごし,べんごし,변호사,noun,A,あなたは、弁護士を雇用することができます。,당신은 변호사를 고용할 수 있습니다. (긴급상황(SOS)>분실/범죄>체포),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,"[""辯護士""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.880,4,,
w_f70092950abf9c5c,N3,予想,よそう,よそう,예상,noun,A,円高ドル安の進行が予想される.,엔고 달러화의 약세 진행이 예상된다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.870,4,,
w_9157caf6064335c2,N3,画面,がめん,がめん,화면,noun,A,画面が出ない。,화면이 안 나와요. (생활/가정>가정생활>거실),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.830,4,,
w_be658c4d81035130,N3,米国,べいこく,べいこく,미국;미합중국,noun,A,イ：米国をアメリカ合衆国と呼んでいる理由は何ですか。,가: 미국을 아메리카 합중국이라고 부르는 이유가 뭐예요?,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.820,5,,
w_19c9dccb2d9566cd,N3,サッカー,サッカー,サッカー,서커;오글무명의 일종,noun,D,サッカーの指導を始めることにした,축구 지도를 시작하기로 하였다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.820,5,,
w_4358f6ba08fb7068,N3,雰囲気,ふんいき,ふんいき,분위기,noun,A,厳かな雰囲気の中で行われる,엄숙한 분위기 속에서 거행되다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.790,5,,
w_11283524c61043b6,N3,舞台,ぶたい,ぶたい,무대,noun,A,舞台に穴をあける,무대 진행에 차질이 생기다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.790,5,,
w_76be21b9985810d8,N3,卒業式,そつぎょうしき,そつぎょうしき,졸업식,noun,A,卒業式は式次どおりに進行された.,졸업식은 식순대로 진행되었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.750,5,,
w_08cdbe4932bb3c07,N3,チャンス,チャンス,チャンス,찬스;기회;호기,noun,D,チャンスを見逃した,찬스[기회]를 놓쳤다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.740,6,,
w_59beaabf23b455e5,N3,別に,べつに,べつに,"별로;특별히, 따로",adverb,B,別に変わったところはない,특별히[별로] 달라진 점은 없다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.730,6,,
w_521ece313e4b1f4c,N3,ストーリー,ストーリー,ストーリー,스토리;이야기;소설·각본 따위의 줄거리,noun,D,哀切なストーリーに胸をうたれた.,애절한 스토리에 가슴이 뭉클했다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.720,6,,
w_3a9541bbdbc84ed4,N3,母親,ははおや,ははおや,모친;어머니,noun,A,母親の面影がある,어머니의 얼굴 모습이 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.710,6,,
w_7edcc46953726ae3,N3,生活費,せいかつひ,せいかつひ,생활비,noun,A,生活費の足しに内職をする.,생활비에 보태기 위해 부업을 하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.690,6,,
w_3cf8a59fa4a831ad,N3,真逆,まさか,まさか,"위급한 사태에 직면함, 설마;아무리 그렇다고 하더라도, 아무려면;아무리",noun,A,真逆そうするわけにもいかないね,(아무리) 그렇다 하더라도 그렇게 할 수는 없지,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.690,6,,
w_2aebd535fefb8f34,N3,ロボット,ロボット,ロボット,"로봇, 인조 인간, 허수아비;괴뢰",noun,D,名は会長だが実はロボットだ,명색은 회장이나 실은 허수아비다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.690,6,,
w_e8742697788ad4b4,N3,道路,どうろ,どうろ,도로,noun,A,道路の穴を埋める,도로에 파인 구멍을 메우다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.680,6,,
w_fd442e90246340ce,N3,インターネット,インターネット,インターネット,인터넷,noun,D,インターネットが遅すぎます。,인터넷이 너무 느려요. (편의시설>컴퓨터/인터넷>인터넷 접속 문제),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.680,6,,
w_fb57b52f760bcbf2,N3,ビデオ,ビデオ,ビデオ,비디오,noun,D,ビデオ判定の末、判定が覆った,비디오 판독 끝에 판정이 뒤집혔다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.680,6,,
w_bcfe289c976505a4,N3,バイト,バイト,バイト,‘アルバイト’의 준말,noun,D,バイトなのにノルマあるって、それブラックバイトじゃない？,아르바이트인데 할당량까지 있다니 그거 악덕 아르바이트 아니야?,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.670,6,,
w_30ab4fe5decb454b,N3,自動販売機,じどうはんばいき,じどうはんばいき,자동 판매기,noun,A,缶コーヒーは、自動販売機やコンビニエンスストアで販売されていますが、スーパで買えばもっと安く買えます。,칸코히는 자동판매기와 편의점에서 판매되고 있지만 슈퍼에서 사면 더 싸게 살 수 있다.,,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.660,7,,
w_d11646e16d3756f0,N3,日常,にちじょう,にちじょう,일상,noun,A,日常をありのままに描いた,일상을 있는 그대로 묘사했다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.660,7,,
w_d6c067ad1ac83bec,N3,後半,こうはん,こうはん,후반,noun,A,試合は後半になってから逆転した.,경기는 후반에 가서 역전되었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.650,7,,
w_0faffdd7c1bb61ad,N3,使用料,しようりょう,しようりょう,사용료,noun,A,月給[使用料]を取る,월급을[사용료를] 받다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.650,7,,
w_4af9f6c0aa9f9f51,N3,祭り,まつり,まつり,"제사, 축제;잔치, 京都의 賀茂 신사의 제사",noun,B,お祭り気分に浮かれている.,축제 기분으로 들떠 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.650,7,,
w_2e30dbb687af7001,N3,ストレス,ストレス,ストレス,"스트레스, 정신적·육체적으로 받는 자극이나 긴장;정신적 압박, 강세의 악센트",noun,D,一時的な精神的ストレスを緩和する,일시적인 정신적 스트레스를 완화하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.650,7,,
w_736589948cfebd9c,N3,ライト,ライト,ライト,"라이트, 가벼움, 간편함;손쉬움",noun,D,報道陣のライトがまぶしいのか，目を時折，しばたたかせる,"보도진의 라이트가 눈부신지, 눈을 이따금 끔쩍인다.",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.650,7,,
w_0bb9f8c92986e323,N3,本日,ほんじつ,ほんじつ,본일;금일;오늘,noun,A,本日、金メダルが期待される男子チームパシュート決勝が行われる,오늘 금메달이 기대되는 남자 팀 추월 결승전이 펼쳐진다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.630,7,,
w_817f58d5b7a591e1,N3,美人,びじん,びじん,"미인, 옛 중국에서, 재덕을 갖춘 군주",noun,A,美人ではあるが心掛けが美しくない.,미인이건만 마음씨가 곱지 않다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.620,8,,
w_ca9c095f915a5363,N3,ダイエット,ダイエット,ダイエット,다이어트;식이 제한,noun,D,食事の量を減らしたり朝食を抜くなど，ダイエットの方法にも問題があった,식사량을 줄이거나 아침 식사를 거르는 등 다이어트 방법에도 문제가 있었다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.620,7,,
w_e12c57237323c262,N3,繰り返し,くりかえし,くりかえし,"반복함;되풀이함, 후렴",noun,B,ジスは絵を描く時、繰り返しと変奏を活用する。,지수는 그림을 그릴 때 반복과 변주를 활용한다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.600,8,,
w_e1c3d69fb48c2215,N3,バイク,バイク,バイク,"바이크, ‘モーターバイク’의 준말, 자전거",noun,D,街乗りするために原付バイクを購入する,동네에서 타기 위해 원동기 장치 자전거를 구입하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.590,8,,
w_ed06ba8504d655d3,N3,リーダー,リーダー,リーダー,"리더;지도자, 점선",noun,D,それがリーダーの使命なのだ,그것이 리더[지도자]의 사명인 것이다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.590,8,,
w_4a7bb7faa8a4b6b4,N3,交通事故,こうつうじこ,こうつうじこ,교통사고,noun,A,彼は交通事故で横死を遂げた.,그는 교통사고로 비명에 갔다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.580,8,,
w_336acc19e23dffd9,N3,指示,しじ,しじ,지시,noun,A,食後に薬を飲めとの[言う]医者からの指示があった.,식후에 약을 먹으란 의사의 지시가 있었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.580,8,,
w_be04838ac5846041,N3,コンビニ,コンビニ,コンビニ,‘コンビニエンス·ストア’의 준말,noun,D,コンビニでお握りを買ってきた,편의점에서 주먹밥을 사 왔다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.580,8,,
w_da401be519fa13ba,N3,上司,じょうし,じょうし,상사;상급 관청;직장의 윗사람,noun,A,勢い込んで上司に詰め寄る.,기세 있게 상사에게 들이대다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.570,8,,
w_3ae7dab8808c71d4,N3,掃除機,そうじき,そうじき,청소기,noun,A,だけど、掃除機が故障してる。,그런데 청소기가 고장이군요. (생활/가정>가정생활>집 안 청소),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.570,8,,
w_275c1a0a5b10d1cf,N3,会長,かいちょう,かいちょう,회장,noun,A,会長の座が空位になる.,회장 자리가 공석이 되다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.550,8,,
w_452f995f1a0a566e,N3,不可能,ふかのう,ふかのう,불가능,noun,A,責任者である彼の免責は不可能だ.,책임자인 그의 면책은 불가능하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.550,8,,
w_c41eee18ef321c5f,N3,働き,はたらき,はたらき,"움직여서 일·구실을 함;작동, 활동;회전, 작용;기능",noun,B,ピレスロイドは虫の皮膚から体内に入り，神経の働きを妨害する,"피레트로이드는 벌레의 피부를 통해 체내에 들어가, 신경 작용을 방해한다.",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.530,9,,
w_cfdd0fb257b0c8af,N3,若者,わかもの,わかもの,젊은이;청년,noun,A,未来は若者の双肩にかかっている,미래는 젊은이[청년]의 양어깨에 달려 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.520,9,,
w_c9d43ad9370c1ef1,N3,初心者,しょしんしゃ,しょしんしゃ,"초심자, 초보자",noun,A,初心者にアユ釣りのこつを伝授する.,초심자에게 은어 낚시의 요령을 전수하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.510,9,,
w_ab5dfb5fb4d58c89,N3,入力,にゅうりょく,にゅうりょく,"입력;기계·기구 등에 넣어 주는 에너지나 신호;특히, 컴퓨터의 중앙 처리 장치에 넣어 줌",noun,A,本の正確な題名を入力してください.,책의 정확한 제호를 입력하십시오,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.510,9,,
w_0426d9d6ce355d7e,N3,事務,じむ,じむ,사무,noun,A,事務を簡捷にする,(a)사무를 간결 민첩하게 처리하다; (b)사무를 간소화하다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.500,9,,
w_9cee50c6958aca3b,N3,とんでもない,とんでもない,とんでもない,"터무니없다;당치도 않다, 뜻하지 않다;뜻밖이다, 천만에",adjective,C,彼が学者だなんてとんでもない,그 사람이 학자라니 당치도 않다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.500,9,,
w_6ffcf985b9b42e22,N3,プラス,プラス,プラス,"플러스, 양수, 더하기;보탬;또, 그 기호",noun,D,月給のほかにプラスアルファがある.,봉급 외에 플러스알파가 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.500,9,,
w_4959210f247babec,N3,鉄道,てつどう,てつどう,철도,noun,A,この鉄道は国境まで延びている.,이 철도는 국경까지 뻗어 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.490,10,,
w_8cedc021083f2b75,N3,場面,ばめん,ばめん,"장면, 경우;처지, 시장의 상황;시황",noun,A,この地震の場面はトリックだ.,이 지진 장면은 트릭이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.490,10,,
w_807594583ec14400,N3,交通費,こうつうひ,こうつうひ,교통비,noun,A,交通費を別封する.,교통비를 별봉하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.480,10,,
w_a5252fa05b76f54c,N3,ドライブ,ドライブ,ドライブ,"드라이브, 몰고 멀리 달리는 일, 공을 전면으로 회전시키는 강타",noun,D,ドライブをかける.,(탁구 등에서) 드라이브를 걸다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.480,10,,
w_b56ce0a298fa5c9a,N3,ハート,ハート,ハート,"하트, 마음;심장, 카드놀이 패의 하나로서 심장 모양을 한 것",noun,D,彼は手でハートマークを作るゴールパフォーマンスで観衆を沸かせた,그는 손으로 하트 모양을 만드는 골 퍼포먼스로 관중을 열광시켰다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.480,10,,
w_c5819037abc1c6a0,N3,高齢者,こうれいしゃ,こうれいしゃ,고령자,noun,A,高齢者のQOL改善に貢献する,고령자의 삶의 질 개선에 공헌하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.470,10,,
